CollisionID,ClaimAmount,ClaimDateTime
2837015,5825.73,2013-12-29 18:22
75764,699.62,2013-12-16 15:38
20854,7531.26,2013-12-13 6:47
226869,9757.64,2013-12-24 11:44
155285,5622.73,2013-12-08 11:22
63433,8221.49,2013-12-26 4:55
226849,4092.08,2013-12-23 1:25
232432,5712.31,2013-12-18 9:32
61820,7548.23,2013-12-16 3:03
226611,6633.42,2013-12-07 12:04
125023,3362.26,2013-12-11 3:28
207911,5999.46,2013-12-06 0:31
94428,3161.65,2013-12-14 15:09
31186,1924.82,2013-12-07 8:55
244638,7961.08,2013-12-21 23:38
182256,3869.04,2013-12-21 1:37
94501,7523.96,2013-12-30 3:41
80476,3192.54,2013-12-26 8:24
253456,5068.57,2013-12-06 11:51
151645,7099.01,2013-12-06 5:01
54987,5796.82,2013-12-13 3:37
226696,9052.38,2013-12-12 15:42
2919288,6083.03,2013-12-16 6:43
2940911,2542,2013-12-18 3:00
218598,7209.23,2013-12-21 15:18
187299,9041.64,2013-12-20 22:29
178951,5321.28,2013-12-25 13:06
191119,2863.8,2013-12-20 16:47
218389,9527.17,2013-12-06 4:18
3065948,5346.84,2013-12-12 6:05
237850,6300.64,2013-12-19 11:47
2873454,4231.6,2013-12-20 5:29
232363,8985.76,2013-12-10 5:35
292346,6386.9,2013-12-17 12:49
3046119,3092.71,2013-12-12 7:15
2881415,7470.26,2013-12-31 18:54
151732,923.29,2013-12-10 7:10
244664,2026.7,2013-12-24 11:00
191085,7334.12,2013-12-16 10:24
37007,2808,2013-12-18 16:04
2881403,5669.5,2013-12-10 8:55
232457,8303.67,2013-12-21 1:38
267431,7146.98,2013-12-06 13:11
244654,8585.89,2013-12-23 13:49
8946,4601.1,2013-12-12 7:36
102322,685.43,2013-12-15 11:47
200711,988.96,2013-12-24 12:02
20903,2732.15,2013-12-18 16:34
290138,7157.04,2013-12-31 15:54
3018070,5883.55,2013-12-28 10:01
88159,1994.37,2013-12-28 16:36
120782,6576.92,2013-12-27 15:13
253567,8940,2013-12-13 10:08
144161,6239.71,2013-12-23 6:39
193549,1593.32,2013-12-11 7:31
134315,2968.08,2013-12-20 15:56
63416,7534.19,2013-12-18 6:25
109140,4500.96,2013-12-14 13:24
184289,8843.85,2013-12-27 2:14
109146,2504.53,2013-12-18 17:47
51191,4691.76,2013-12-05 12:04
2837007,5513.86,2013-12-16 7:58
289907,5148.98,2013-12-05 6:57
212394,1515.69,2013-12-06 8:32
169724,2406.99,2013-12-17 13:25
218453,875.2,2013-12-11 0:55
197489,2490.73,2013-12-15 9:37
292235,6715.04,2013-12-06 13:41
253837,3645.4,2013-12-29 12:00
284030,2517.47,2013-12-31 10:40
91674,1221.95,2013-12-28 6:58
36969,3419.31,2013-12-14 10:45
178855,5581.9,2013-12-08 10:18
267539,6211.79,2013-12-18 9:26
263449,6388.82,2013-12-15 18:04
51264,7827.57,2013-12-09 9:08
182232,5120.91,2013-12-17 6:26
99067,1425.66,2013-12-06 13:44
163016,2852.54,2013-12-28 23:25
244585,1288.39,2013-12-17 21:27
232450,9672.61,2013-12-20 6:21
43882,7942.59,2013-12-10 6:37
226915,3251.6,2013-12-27 14:23
134303,695.4,2013-12-18 19:13
59421,7046.15,2013-12-30 14:10
84610,6658.99,2013-12-22 9:17
197430,4253.06,2013-12-06 2:16
140174,3000.37,2013-12-30 9:05
182282,2453.06,2013-12-28 21:55
31232,9589.91,2013-12-11 8:48
134332,5283.1,2013-12-22 12:39
8962,6626.06,2013-12-14 12:05
140105,9105.81,2013-12-19 12:55
172312,2539.61,2013-12-19 9:29
219070,1703.74,2013-12-13 4:35
232317,4802.78,2013-12-06 15:33
278327,3798.74,2013-12-06 11:11
20837,7008.08,2013-12-11 15:29
193548,3910.32,2013-12-11 9:44
11868,5295.01,2013-12-26 12:47
25499,1315.76,2013-12-10 5:26
232332,2450.38,2013-12-07 14:36
16207,4517.3,2013-12-14 17:08
178916,6296.13,2013-12-18 3:57
278532,755.51,2013-12-22 10:26
292273,9654.03,2013-12-10 7:49
278552,8810.1,2013-12-24 17:36
99169,9253.27,2013-12-19 4:36
140012,4868.66,2013-12-12 14:08
200680,8758.34,2013-12-19 8:35
44002,1361.89,2013-12-18 7:55
120751,7634.5,2013-12-23 9:10
187248,9595.88,2013-12-17 1:00
78296,4963.08,2013-12-17 13:07
253553,8811.69,2013-12-12 10:09
4664,2281.62,2013-12-19 14:53
66128,7359.9,2013-12-14 12:37
54964,3561.25,2013-12-09 17:38
182234,7089.72,2013-12-18 5:26
290006,9028.94,2013-12-14 16:47
147094,4021.5,2013-12-21 12:55
212538,1143.69,2013-12-23 5:41
91634,3720.48,2013-12-21 9:56
51277,5706.54,2013-12-10 4:44
125009,5233.76,2013-12-09 5:21
64763,8345.67,2013-12-09 5:46
66110,9761.99,2013-12-06 11:00
237755,8306.81,2013-12-09 15:27
283833,5923.6,2013-12-07 13:10
208122,4732.58,2013-12-31 22:34
106406,9615.99,2013-12-24 13:08
109189,6868.42,2013-12-31 5:19
175419,6105.58,2013-12-29 10:44
197480,9007.45,2013-12-13 11:11
120609,979.76,2013-12-07 7:31
4657,5597.33,2013-12-19 7:05
63409,2332.25,2013-12-16 14:02
20796,8902.48,2013-12-06 22:08
237924,1242.12,2013-12-28 8:06
44126,1082.97,2013-12-28 3:11
94435,7742.52,2013-12-16 3:41
212511,6017.64,2013-12-20 6:09
169705,7681.03,2013-12-16 3:33
31250,1124.7,2013-12-13 15:02
212442,2793.05,2013-12-12 4:26
292419,5603.78,2013-12-20 13:51
43948,9124.34,2013-12-13 17:35
51522,7213.16,2013-12-31 12:29
258835,5739.15,2013-12-24 6:37
134172,5604.23,2013-12-05 19:47
232440,7429.34,2013-12-19 4:22
11790,7384.4,2013-12-09 6:07
84579,2741.53,2013-12-19 10:45
61826,5670.9,2013-12-16 15:42
218623,5721.52,2013-12-24 5:13
191156,6852.71,2013-12-27 9:41
88145,8673.72,2013-12-24 8:45
106410,6545.04,2013-12-30 11:51
51212,1849.36,2013-12-05 20:13
134327,1285.08,2013-12-21 4:25
147091,8730.03,2013-12-21 9:47
139966,4713.91,2013-12-06 11:54
55516,1763.19,2013-12-14 5:55
106324,9678.75,2013-12-17 4:35
3097531,9682.91,2013-12-24 21:17
300404,3641.12,2013-12-13 13:17
232349,4155.43,2013-12-09 8:06
67868,1477.19,2013-12-07 23:38
125097,698.04,2013-12-20 2:57
106369,7444.73,2013-12-23 9:40
106314,8367.82,2013-12-15 10:16
51452,9438.5,2013-12-23 20:42
44146,2914.88,2013-12-28 16:10
253526,3755.55,2013-12-10 8:10
2849304,5527.2,2013-12-26 9:40
72285,3799.48,2013-12-28 12:50
20818,8074.36,2013-12-09 11:45
134196,1455.8,2013-12-09 8:52
36996,3036.08,2013-12-18 4:31
212383,1615,2013-12-05 11:52
169789,4003.23,2013-12-22 14:21
54995,2946.2,2013-12-14 2:56
4539,5274.74,2013-12-06 16:57
169752,1148.73,2013-12-19 7:37
300476,6077.01,2013-12-20 4:14
182186,5457.61,2013-12-09 12:16
218471,1222.1,2013-12-12 13:37
218459,7201.12,2013-12-11 8:09
258820,1263.08,2013-12-22 6:58
258807,3370.92,2013-12-21 8:03
162923,2593.15,2013-12-11 8:48
208022,4748.09,2013-12-17 23:52
44132,4531,2013-12-28 12:56
125032,5170.93,2013-12-12 12:40
303740,1635.31,2013-12-15 10:20
99224,7563.08,2013-12-27 12:47
263502,2286.23,2013-12-21 13:13
125041,1224.53,2013-12-13 7:36
44152,795.83,2013-12-29 17:04
59408,1297.78,2013-12-24 19:48
69771,798.59,2013-12-20 13:25
300365,8292.69,2013-12-11 10:43
72202,1847.49,2013-12-06 18:42
212592,2333.04,2013-12-30 9:39
300514,1955.19,2013-12-23 4:00
253644,503.12,2013-12-17 18:47
80431,6563.98,2013-12-11 17:03
271798,6124.42,2013-12-13 7:21
84502,3485.6,2013-12-09 9:18
75693,5605.98,2013-12-11 13:47
169849,1398.54,2013-12-27 9:12
55058,5131.56,2013-12-29 6:36
3046108,4434.55,2013-12-08 14:38
178957,6388.76,2013-12-27 5:54
115949,9670.84,2013-12-26 14:59
91616,992.53,2013-12-16 3:53
191116,650.34,2013-12-20 7:20
63397,8555.69,2013-12-13 21:49
129247,6235.22,2013-12-26 4:18
2919293,3379.45,2013-12-22 12:38
232391,9687.59,2013-12-14 19:55
36959,5180.51,2013-12-13 5:04
51344,7188.9,2013-12-14 13:17
191093,9214.52,2013-12-17 12:22
300311,9607.32,2013-12-06 14:11
31420,4357.48,2013-12-29 20:33
226686,9561.77,2013-12-12 9:27
120727,6044.13,2013-12-19 13:34
290047,6675.47,2013-12-20 17:58
155312,6289.5,2013-12-13 9:32
218496,1391.02,2013-12-14 4:10
36965,5013.64,2013-12-13 19:46
300547,9755.13,2013-12-26 11:11
169767,1111.86,2013-12-20 7:17
106341,9604.68,2013-12-19 5:54
218640,4099.86,2013-12-26 13:45
4603,9883.5,2013-12-13 17:10
37100,3752.11,2013-12-31 9:45
43876,9578.23,2013-12-10 4:55
44139,9115.73,2013-12-28 16:43
208097,9001.09,2013-12-27 19:09
140023,8739.16,2013-12-13 13:10
43963,8916.69,2013-12-15 23:47
3080524,8521.63,2013-12-23 7:09
61829,9906.36,2013-12-15 16:37
55049,9122.48,2013-12-26 7:18
169758,7900.93,2013-12-19 3:48
218518,7767.48,2013-12-16 5:38
300371,6806.42,2013-12-11 9:06
237809,3017.26,2013-12-15 13:48
3090503,9670.29,2013-12-16 12:20
226733,6701.46,2013-12-14 14:51
51482,8992.01,2013-12-27 14:56
99231,5073.29,2013-12-28 0:18
37026,3172.05,2013-12-20 13:18
91608,9022.05,2013-12-16 11:38
303694,3271.45,2013-12-07 17:39
187286,7749.82,2013-12-22 14:36
218670,5819.04,2013-12-30 8:37
169645,6369.75,2013-12-11 16:07
61835,8072.76,2013-12-17 17:50
134378,6417.63,2013-12-26 17:16
191101,8285.13,2013-12-15 4:55
94397,8287.29,2013-12-09 7:12
21000,2648.49,2013-12-30 9:26
134243,9928.08,2013-12-12 7:30
11774,8873.42,2013-12-06 5:50
63418,9779.67,2013-12-19 8:06
25562,5900.24,2013-12-17 13:42
253814,5257.28,2013-12-27 14:09
75805,6671.64,2013-12-30 13:19
193618,6503.79,2013-12-29 12:29
203481,2345.95,2013-12-23 13:48
263534,9571.56,2013-12-24 9:41
37062,8398.03,2013-12-20 5:43
75794,1419.58,2013-12-28 8:22
25490,3165.46,2013-12-09 19:37
134179,1966.81,2013-12-06 10:16
197510,6658.89,2013-12-17 6:04
182264,2463.44,2013-12-23 15:47
59369,4743.78,2013-12-13 8:40
202028,8022.98,2013-12-08 22:31
253423,3874.74,2013-12-05 12:39
2983861,9583.38,2013-12-09 18:03
159474,9688.57,2013-12-10 5:06
3080509,7397.45,2013-12-21 14:48
226791,3662.91,2013-12-19 9:34
226781,6134.55,2013-12-18 19:15
134351,5138.79,2013-12-24 8:17
99087,8817.55,2013-12-09 4:38
113005,6888.73,2013-12-27 4:01
2919277,9078.34,2013-12-07 1:10
212461,2957.44,2013-12-14 9:12
8949,5879.13,2013-12-13 7:52
125001,4413.12,2013-12-08 20:21
80436,2995.87,2013-12-14 5:09
99070,7387.72,2013-12-06 17:57
253590,8537.68,2013-12-14 13:09
139976,4596.09,2013-12-06 12:41
78355,1975.77,2013-12-31 23:17
253543,5507.07,2013-12-10 23:14
226639,5432.9,2013-12-09 15:06
125043,4618.25,2013-12-14 7:58
218543,9921.64,2013-12-17 17:50
113041,7524.18,2013-12-31 12:55
244627,9512.99,2013-12-21 7:47
292369,1449.82,2013-12-18 12:18
37072,5313.34,2013-12-27 5:57
226814,3869.14,2013-12-20 12:32
51508,3976.62,2013-12-30 13:10
120778,763.29,2013-12-27 5:42
11879,6640.36,2013-12-29 15:10
3123048,7566.87,2013-12-28 11:21
43953,3240.72,2013-12-14 3:55
226692,6059.85,2013-12-09 14:31
78339,7746.8,2013-12-24 8:11
292400,749.42,2013-12-21 12:17
3108058,9862.32,2013-12-15 14:15
11779,5176.83,2013-12-07 4:53
61865,2923.61,2013-12-22 11:03
31290,1930.72,2013-12-17 10:58
31356,1248.96,2013-12-23 2:57
278505,3666.74,2013-12-20 10:41
120637,9661.95,2013-12-09 10:16
78247,7964.84,2013-12-08 12:24
184227,4037.56,2013-12-10 12:52
263485,5384.7,2013-12-19 4:12
232448,6980.22,2013-12-20 5:11
3080468,1732.32,2013-12-09 5:05
2879701,2613.08,2013-12-13 18:11
2853704,3175.86,2013-12-30 3:23
75710,4416.63,2013-12-16 2:07
11845,1711.93,2013-12-19 17:20
162935,6524.67,2013-12-13 10:47
66129,4374.31,2013-12-14 12:13
80425,9751.58,2013-12-09 14:36
102328,1488.56,2013-12-17 13:41
102365,1508.97,2013-12-27 4:39
112956,5021.45,2013-12-20 10:37
159510,1429.67,2013-12-14 13:50
253687,5746.88,2013-12-18 20:39
172305,6570,2013-12-17 9:49
200703,5198.77,2013-12-23 13:40
267551,599.86,2013-12-19 6:04
144109,6712.51,2013-12-15 5:26
144164,2839.99,2013-12-23 11:54
109157,1896.39,2013-12-21 18:09
184295,2308.98,2013-12-31 6:29
144194,1158.56,2013-12-27 16:55
169901,4717.89,2013-12-31 18:37
140029,6060.99,2013-12-14 8:24
197506,8733.16,2013-12-16 11:34
61884,3749.92,2013-12-28 22:10
112929,6505.29,2013-12-17 7:42
203477,5233.91,2013-12-22 12:33
129265,3792.36,2013-12-28 9:10
212594,2130.24,2013-12-30 14:30
61862,9106.13,2013-12-21 9:16
115923,775.34,2013-12-19 3:28
283811,3606.73,2013-12-05 7:03
278361,7411.09,2013-12-10 0:36
61830,7430.93,2013-12-16 14:16
91541,7984.68,2013-12-07 11:45
184229,9741.15,2013-12-11 11:45
43853,6603.61,2013-12-08 8:43
57241,3845.59,2013-12-07 16:00
300517,5429.21,2013-12-20 12:16
66152,606.73,2013-12-28 23:01
3034518,9727.99,2013-12-11 12:55
2837011,7794.98,2013-12-22 18:17
202068,3558.86,2013-12-27 11:21
163029,1575.28,2013-12-31 14:57
2913850,889.48,2013-12-07 13:41
159448,3718.58,2013-12-06 15:19
2829658,3469.67,2013-12-13 4:43
202029,9772.75,2013-12-09 2:12
84682,3664.3,2013-12-31 4:27
3046140,2147.39,2013-12-18 15:16
212402,8825.31,2013-12-07 7:14
278368,7296.7,2013-12-10 18:40
134405,694.87,2013-12-31 6:41
20946,4158.15,2013-12-23 5:11
292416,6745.2,2013-12-22 13:47
51307,9380.26,2013-12-12 11:08
253932,847.59,2013-12-31 20:19
139989,1998.87,2013-12-09 9:03
84506,2589.26,2013-12-10 13:25
218633,2373.76,2013-12-26 2:52
253777,8292.69,2013-12-24 16:59
66150,1151.06,2013-12-28 12:53
78307,3741.87,2013-12-19 14:50
253556,7841.54,2013-12-12 12:28
4605,4028.19,2013-12-13 12:47
253458,2170.01,2013-12-06 18:49
151619,9294.67,2013-12-05 5:00
84667,6958.56,2013-12-29 13:30
51359,8198.51,2013-12-16 8:44
300463,9946.56,2013-12-18 13:17
300406,6851.72,2013-12-13 12:23
218512,7285.95,2013-12-15 10:00
36999,5180.75,2013-12-18 8:03
36884,2124.89,2013-12-06 16:06
134200,2372.58,2013-12-08 12:40
3018055,987.3,2013-12-21 9:12
278603,3527.08,2013-12-29 6:08
232475,2839.74,2013-12-23 12:21
120775,1459.84,2013-12-26 15:05
193608,9297.58,2013-12-27 11:17
88170,9034.2,2013-12-30 12:50
37051,4421.76,2013-12-22 12:34
88111,9986.78,2013-12-17 14:44
63403,7548.91,2013-12-14 13:46
2837019,6469.31,2013-12-30 18:43
232418,729.72,2013-12-16 8:22
112979,9892.19,2013-12-23 12:15
207986,2307.77,2013-12-14 10:23
258743,9568.54,2013-12-13 10:26
75722,3999.4,2013-12-16 4:33
63429,6733.75,2013-12-23 7:38
244618,3470.99,2013-12-20 23:24
88128,5509.63,2013-12-20 19:51
3065971,7748.95,2013-12-23 3:36
292239,2586.76,2013-12-08 10:42
151621,1422.08,2013-12-05 22:33
169692,9990.92,2013-12-14 9:12
43854,2825.29,2013-12-08 9:05
303793,8871.5,2013-12-18 3:45
187277,5256.91,2013-12-20 17:01
67921,3657.29,2013-12-19 4:20
2889368,9955.93,2013-12-16 9:59
212600,7661.62,2013-12-22 15:05
109163,1210.61,2013-12-22 17:14
237869,5277.35,2013-12-20 22:46
151742,8312.38,2013-12-19 15:17
2837831,7959.25,2013-12-16 13:41
2849293,2694.19,2013-12-14 18:38
144048,3026.03,2013-12-07 9:56
2829661,4264.96,2013-12-30 5:49
115891,7826.4,2013-12-15 15:50
151648,4247.4,2013-12-08 18:56
162930,5776.2,2013-12-12 4:08
69717,2970.61,2013-12-07 21:52
290015,9636.03,2013-12-17 12:13
271875,3293.74,2013-12-21 7:23
278447,8333.28,2013-12-16 3:22
159438,1990.58,2013-12-05 8:07
106308,6169.42,2013-12-14 22:53
144068,2208.48,2013-12-10 4:45
253453,9639.82,2013-12-06 14:44
2968432,4296.28,2013-12-23 14:18
61888,7345.55,2013-12-30 9:12
232419,9582.79,2013-12-16 12:47
43879,6500.73,2013-12-09 8:16
31358,3882.96,2013-12-23 9:27
25498,8186.38,2013-12-11 7:28
218582,8991.98,2013-12-20 13:39
109153,2359.42,2013-12-20 4:18
4560,2981.88,2013-12-07 12:52
172335,8979.74,2013-12-23 11:08
8973,1922.43,2013-12-16 16:59
31189,9268.81,2013-12-07 13:22
159449,5908.1,2013-12-06 16:18
134192,3289.01,2013-12-09 4:59
78313,8482.46,2013-12-20 7:30
2998219,2186.99,2013-12-06 5:51
2944157,2754.66,2013-12-16 10:23
25634,7044.99,2013-12-31 11:33
3056847,2160.07,2013-12-09 8:23
72297,6594.01,2013-12-31 5:50
253568,5367.3,2013-12-13 16:23
59412,3162.51,2013-12-26 14:09
51245,7705.41,2013-12-08 4:38
3046149,8525.81,2013-12-20 7:00
289930,3467.49,2013-12-07 5:11
2934626,1087.53,2013-12-31 16:09
278608,9776.61,2013-12-30 11:18
2965534,1678.19,2013-12-06 8:31
253759,5366.62,2013-12-23 10:01
155261,7890.29,2013-12-05 11:09
2988540,1352.04,2013-12-20 10:00
134300,7957.17,2013-12-18 14:19
2889365,8473.15,2013-12-14 7:00
75761,2035.71,2013-12-22 4:06
4707,697.24,2013-12-24 13:30
226663,2054.03,2013-12-10 3:56
300461,2932.24,2013-12-18 13:27
200708,9734.55,2013-12-24 6:43
197512,5931.44,2013-12-17 11:19
109097,7931.29,2013-12-09 6:35
84500,7336.78,2013-12-09 7:15
66154,1607.35,2013-12-30 11:38
44119,6395.8,2013-12-28 6:28
2889385,2124.61,2013-12-29 23:31
99228,9400.86,2013-12-27 17:01
25599,3723.59,2013-12-23 10:16
102342,2844.22,2013-12-20 14:43
155268,1619.08,2013-12-06 20:26
66141,7422.49,2013-12-21 17:57
11858,5234.78,2013-12-22 19:07
169764,7078.42,2013-12-20 19:56
159459,931.01,2013-12-07 13:43
51338,9999.04,2013-12-14 6:55
278318,6049.78,2013-12-05 19:09
202077,9637.23,2013-12-31 12:31
303815,7401.59,2013-12-29 5:32
80461,6416.54,2013-12-22 8:47
113024,3396.08,2013-12-30 9:10
84578,1771.13,2013-12-19 9:46
69789,6750.36,2013-12-26 9:18
253799,5591.77,2013-12-26 4:48
80456,8842.77,2013-12-20 9:07
283847,1050.07,2013-12-09 4:04
37022,3729.03,2013-12-21 12:25
207920,8122.41,2013-12-06 21:50
54994,3215.72,2013-12-14 6:22
300398,979.16,2013-12-13 9:10
200709,3730.92,2013-12-24 18:25
16165,8493.24,2013-12-05 23:30
3018044,1124.73,2013-12-16 13:37
61792,3603.24,2013-12-11 11:21
258865,2333.97,2013-12-30 17:22
3003978,1644.13,2013-12-09 8:05
102318,9524.86,2013-12-14 13:40
226748,7571.97,2013-12-17 2:06
208050,8557.62,2013-12-21 20:23
44095,4234.72,2013-12-25 4:35
212512,6475.5,2013-12-20 11:51
244701,5166.39,2013-12-30 14:40
202046,8431.81,2013-12-17 7:47
51351,2432.18,2013-12-15 12:03
151730,4089.36,2013-12-18 5:06
200700,9663.81,2013-12-23 12:48
226857,1154.69,2013-12-23 7:14
84529,7576.91,2013-12-12 10:03
226899,4825.2,2013-12-26 16:35
84543,2411.92,2013-12-13 22:13
155360,6202.14,2013-12-20 5:03
11811,6415.44,2013-12-13 14:03
212476,9323.74,2013-12-17 3:36
3018024,681.39,2013-12-07 11:05
129255,5912.53,2013-12-24 13:27
159479,2847.42,2013-12-11 5:02
139999,4962.68,2013-12-10 3:14
63445,9084.05,2013-12-30 16:45
31349,8170.17,2013-12-22 16:02
102293,6226.1,2013-12-07 8:29
120689,4686.5,2013-12-16 9:20
134272,9877.57,2013-12-16 14:48
263451,5878.94,2013-12-15 8:14
278567,8472.12,2013-12-25 20:00
51418,8325.6,2013-12-20 14:18
3046106,5673.88,2013-12-07 18:35
218485,8913.21,2013-12-13 17:12
290101,1301.63,2013-12-26 15:19
55011,6992.27,2013-12-17 11:29
182209,5776.02,2013-12-14 19:52
37010,7422.71,2013-12-18 21:13
184263,5057.93,2013-12-20 12:07
129167,4687.93,2013-12-14 16:39
300325,5754.45,2013-12-07 12:06
112959,5555.05,2013-12-21 5:55
140057,4491.94,2013-12-17 14:45
3056848,4829.91,2013-12-11 12:48
212446,4592.16,2013-12-12 3:31
289940,6202.97,2013-12-09 15:03
212437,6379.73,2013-12-08 9:14
172340,6016.94,2013-12-25 18:18
191039,8683.69,2013-12-09 8:52
263440,8082.96,2013-12-13 15:46
147041,9947.12,2013-12-09 21:27
178911,6383.11,2013-12-18 0:16
292429,8266.43,2013-12-23 8:01
182263,9348.49,2013-12-23 13:36
175432,7101.08,2013-12-31 15:06
169735,4971.43,2013-12-18 6:02
88103,4018.05,2013-12-16 13:07
232361,5800.03,2013-12-09 20:22
178934,1196.36,2013-12-21 6:27
2960293,3465.84,2013-12-28 1:54
191142,5395.84,2013-12-27 6:08
43811,4004.92,2013-12-06 7:45
43933,7802.02,2013-12-14 7:43
129181,2847.51,2013-12-17 15:57
43860,1786.68,2013-12-09 11:44
169880,1323.01,2013-12-30 4:49
226858,668.54,2013-12-23 11:14
169699,9248.95,2013-12-15 20:21
169591,3208.53,2013-12-08 5:52
300387,607.62,2013-12-12 9:08
191095,5487.06,2013-12-17 7:13
197491,6129.7,2013-12-14 11:45
8944,9947.94,2013-12-11 18:51
51380,4527.52,2013-12-17 12:51
4556,9427.1,2013-12-07 21:23
208029,1570.5,2013-12-18 11:41
226768,1985.62,2013-12-18 9:14
253661,8769.6,2013-12-18 12:15
43924,925.88,2013-12-12 20:04
3034550,7714.76,2013-12-20 20:38
187191,5139.43,2013-12-06 11:42
218431,4380.66,2013-12-09 3:10
292316,7966.23,2013-12-14 9:49
125172,8826.99,2013-12-30 5:45
36910,6214.05,2013-12-09 4:49
184282,4348,2013-12-27 16:37
43884,9057.78,2013-12-10 10:28
44150,7127.74,2013-12-29 15:38
207928,6325.95,2013-12-08 0:17
31295,2620.29,2013-12-17 19:34
267460,8905.84,2013-12-10 5:48
283853,2285.57,2013-12-09 16:39
106374,8204.83,2013-12-23 16:33
184260,7592.85,2013-12-20 1:17
4713,1388.2,2013-12-26 12:21
278548,4192.4,2013-12-23 12:37
91549,1169.14,2013-12-07 19:56
267565,2693.41,2013-12-20 8:28
258845,6548.64,2013-12-26 13:16
244642,6483.6,2013-12-21 11:14
88042,3422.33,2013-12-05 10:56
197476,7270.39,2013-12-13 9:53
112993,949.26,2013-12-25 10:45
129246,9011.27,2013-12-26 6:24
169819,7793.51,2013-12-24 13:29
140127,9798.6,2013-12-24 9:05
125031,9983.08,2013-12-12 15:27
75702,6444.98,2013-12-13 11:44
226756,5752.34,2013-12-17 14:39
169846,7610.4,2013-12-24 11:06
151629,6173.72,2013-12-06 16:59
3065980,9424.3,2013-12-25 11:24
253582,1810.87,2013-12-14 15:14
112906,1003.69,2013-12-14 9:42
20802,7678.11,2013-12-07 15:46
218441,2075.31,2013-12-09 14:57
31364,7310.28,2013-12-23 17:44
31192,4908.19,2013-12-08 6:22
112858,2730.07,2013-12-06 9:04
64808,9888.08,2013-12-26 13:13
300455,2233.45,2013-12-18 8:02
3065976,4131.4,2013-12-23 17:09
112923,2888.76,2013-12-16 11:33
31398,3865.98,2013-12-27 8:28
300395,7453.69,2013-12-13 12:19
106281,9553.71,2013-12-12 9:12
3018018,8610.28,2013-12-06 14:22
244606,3194.42,2013-12-20 0:03
187276,7991.76,2013-12-20 11:30
237919,9913.62,2013-12-27 13:25
36971,9804.49,2013-12-14 14:51
253508,7282.27,2013-12-09 2:14
51292,7387.74,2013-12-11 9:48
283923,3293.38,2013-12-17 16:12
84625,4389.38,2013-12-24 11:40
115951,9499.63,2013-12-27 18:48
3080518,7283.62,2013-12-22 13:50
75802,4249.29,2013-12-30 3:24
129175,4436.53,2013-12-16 8:36
212427,2558.72,2013-12-11 4:00
120699,8642.36,2013-12-16 9:59
2998239,5177.16,2013-12-18 16:13
13661,6719.46,2013-12-18 7:54
200645,9171.22,2013-12-13 14:53
267422,2278.81,2013-12-05 10:14
61844,1245.58,2013-12-18 14:30
4619,1896.1,2013-12-16 8:42
258799,6729.92,2013-12-19 20:02
